ZINC03999943.         -9.7      0.000      0.000
ZINC04104638.         -9.7      0.000      0.000
ZINC04655322.         -9.7      0.000      0.000
ZINC04655389.         -9.7      0.000      0.000
ZINC04655390.         -9.7      0.000      0.000
ZINC05685837         -9.7      0.000      0.000
ZINC06623697.         -9.7      0.000      0.000
ZINC08791461.         -9.7      0.000      0.000
ZINC08791546.         -9.7      0.000      0.000
ZINC08791572.         -9.7      0.000      0.000
ZINC08791603.         -9.7      0.000      0.000
ZINC09660034         -9.7      0.000      0.000
ZINC09660050.         -9.7      0.000      0.000
ZINC12412986.         -9.7      0.000      0.000
ZINC12419084.         -9.7      0.000      0.000
ZINC12419127.         -9.7      0.000      0.000
ZINC12428081.         -9.7      0.000      0.000
ZINC12428085.         -9.7      0.000      0.000
ZINC13385618.         -9.7      0.000      0.000
ZINC13386231.         -9.7      0.000      0.000
ZINC13398590.         -9.7      0.000      0.000
ZINC15674148.         -9.7      0.000      0.000
ZINC15674185.         -9.7      0.000      0.000
ZINC15674207.         -9.7      0.000      0.000
ZINC15674238.         -9.7      0.000      0.000
ZINC15674308.         -9.7      0.000      0.000
ZINC15674348.         -9.7      0.000      0.000
ZINC15674355.         -9.7      0.000      0.000
ZINC15674363.         -9.7      0.000      0.000
ZINC15674375.         -9.7      0.000      0.000
ZINC15674383.         -9.7      0.000      0.000
ZINC15674386.         -9.7      0.000      0.000
ZINC20033347.         -9.7      0.000      0.000
ZINC20057838_3.         -9.7      0.000      0.000
ZINC20064215.         -9.7      0.000      0.000
ZINC20081909.         -9.7      0.000      0.000
ZINC20104435.         -9.7      0.000      0.000
ZINC20109631_1.         -9.7      0.000      0.000
ZINC21877187.         -9.7      0.000      0.000
ZINC21981303_1.         -9.7      0.000      0.000
ZINC21982873.         -9.7      0.000      0.000
ZINC33591095.         -9.7      0.000      0.000
ZINC33697575_1.         -9.7      0.000      0.000
ZINC33714837.         -9.7      0.000      0.000
ZINC38969380.         -9.7      0.000      0.000
ZINC39180919.         -9.7      0.000      0.000
ZINC39181405.         -9.7      0.000      0.000
ZINC68569478.         -9.7      0.000      0.000
ZINC68571813.         -9.7      0.000      0.000
ZINC68571897.         -9.7      0.000      0.000
ZINC70686529.         -9.7      0.000      0.000
ZINC70686540.         -9.7      0.000      0.000
ZINC70686693.         -9.7      0.000      0.000
ZINC70686799.         -9.7      0.000      0.000
ZINC70686875.         -9.7      0.000      0.000
ZINC00243400         -9.6      0.000      0.000
ZINC00405657.         -9.6      0.000      0.000
ZINC01530604.         -9.6      0.000      0.000
ZINC02095731.         -9.6      0.000      0.000
ZINC02095766.         -9.6      0.000      0.000
ZINC02095842.         -9.6      0.000      0.000
ZINC02095856.         -9.6      0.000      0.000
ZINC02095874.         -9.6      0.000      0.000
ZINC02096035.         -9.6      0.000      0.000
ZINC02156829.         -9.6      0.000      0.000
ZINC02157003.         -9.6      0.000      0.000
ZINC02157015.         -9.6      0.000      0.000
ZINC02157352.         -9.6      0.000      0.000
ZINC03843751.         -9.6      0.000      0.000
ZINC03843813.         -9.6      0.000      0.000
ZINC03843851.         -9.6      0.000      0.000
ZINC03843860.         -9.6      0.000      0.000
ZINC03843863.         -9.6      0.000      0.000
ZINC03843889.         -9.6      0.000      0.000
ZINC03843897.         -9.6      0.000      0.000
ZINC03847773         -9.6      0.000      0.000
ZINC03999732.         -9.6      0.000      0.000
ZINC03999733.         -9.6      0.000      0.000
ZINC03999779.         -9.6      0.000      0.000
ZINC03999786.         -9.6      0.000      0.000
ZINC03999920.         -9.6      0.000      0.000
ZINC03999961.         -9.6      0.000      0.000
ZINC04102190.         -9.6      0.000      0.000
ZINC04102191.         -9.6      0.000      0.000
ZINC04102201.         -9.6      0.000      0.000
ZINC04102353.         -9.6      0.000      0.000
ZINC04104634.         -9.6      0.000      0.000
ZINC04104656.         -9.6      0.000      0.000
ZINC04655275.         -9.6      0.000      0.000
ZINC04655276.         -9.6      0.000      0.000
ZINC04655287.         -9.6      0.000      0.000
ZINC04671877.         -9.6      0.000      0.000
ZINC06557401.         -9.6      0.000      0.000
ZINC06557501.         -9.6      0.000      0.000
ZINC06575969.         -9.6      0.000      0.000
ZINC06623722.         -9.6      0.000      0.000
ZINC08791375.         -9.6      0.000      0.000
ZINC08791417.         -9.6      0.000      0.000
ZINC08791493.         -9.6      0.000      0.000
ZINC08791500.         -9.6      0.000      0.000
ZINC08791504.         -9.6      0.000      0.000
ZINC08791544.         -9.6      0.000      0.000
ZINC08791574.         -9.6      0.000      0.000
ZINC08791597.         -9.6      0.000      0.000
ZINC09660042         -9.6      0.000      0.000
ZINC12412415.         -9.6      0.000      0.000
ZINC12429156.         -9.6      0.000      0.000
ZINC12442401.         -9.6      0.000      0.000
ZINC15674175.         -9.6      0.000      0.000
ZINC15674216.         -9.6      0.000      0.000
ZINC15674236.         -9.6      0.000      0.000
ZINC15674242.         -9.6      0.000      0.000
ZINC15674257.         -9.6      0.000      0.000
ZINC15674267.         -9.6      0.000      0.000
ZINC15674284.         -9.6      0.000      0.000
ZINC15674312.         -9.6      0.000      0.000
ZINC15674322.         -9.6      0.000      0.000
ZINC15674383_1.         -9.6      0.000      0.000
ZINC15674392.         -9.6      0.000      0.000
ZINC19972651         -9.6      0.000      0.000
ZINC20111151.         -9.6      0.000      0.000
ZINC20111155.         -9.6      0.000      0.000
ZINC20111195.         -9.6      0.000      0.000
ZINC20111240_2.         -9.6      0.000      0.000
ZINC21981250.         -9.6      0.000      0.000
ZINC21983589.         -9.6      0.000      0.000
ZINC33707983_1.         -9.6      0.000      0.000
ZINC33804935.         -9.6      0.000      0.000
ZINC39028568.         -9.6      0.000      0.000
ZINC39183580.         -9.6      0.000      0.000
ZINC68569390.         -9.6      0.000      0.000
ZINC68569607.         -9.6      0.000      0.000
ZINC68571848.         -9.6      0.000      0.000
ZINC70686532_2.         -9.6      0.000      0.000
ZINC70686589.         -9.6      0.000      0.000
ZINC70686805.         -9.6      0.000      0.000
ZINC70686861.         -9.6      0.000      0.000
ZINC70686864.         -9.6      0.000      0.000
ZINC00000103_1.         -9.5      0.000      0.000
ZINC00000103.         -9.5      0.000      0.000
ZINC00000391.         -9.5      0.000      0.000
ZINC00243398         -9.5      0.000      0.000
ZINC00407125.         -9.5      0.000      0.000
ZINC01529772.         -9.5      0.000      0.000
ZINC01530637.         -9.5      0.000      0.000
ZINC01972394         -9.5      0.000      0.000
ZINC02091342.         -9.5      0.000      0.000
ZINC02095829.         -9.5      0.000      0.000
ZINC02112481         -9.5      0.000      0.000
ZINC02156235         -9.5      0.000      0.000
ZINC02157061.         -9.5      0.000      0.000
ZINC02157207.         -9.5      0.000      0.000
ZINC02157425.         -9.5      0.000      0.000
ZINC03843801.         -9.5      0.000      0.000
ZINC03843857.         -9.5      0.000      0.000
ZINC03843876.         -9.5      0.000      0.000
ZINC03999817.         -9.5      0.000      0.000
ZINC03999836.         -9.5      0.000      0.000
ZINC03999906.         -9.5      0.000      0.000
ZINC03999930.         -9.5      0.000      0.000
ZINC03999942.         -9.5      0.000      0.000
ZINC03999980.         -9.5      0.000      0.000
ZINC03999981.         -9.5      0.000      0.000
ZINC04102350.         -9.5      0.000      0.000
ZINC04102435.         -9.5      0.000      0.000
ZINC04104635.         -9.5      0.000      0.000
ZINC04237090         -9.5      0.000      0.000
ZINC04655336.         -9.5      0.000      0.000
ZINC04655341.         -9.5      0.000      0.000
ZINC04667006.         -9.5      0.000      0.000
ZINC04671876.         -9.5      0.000      0.000
ZINC06571345.         -9.5      0.000      0.000
ZINC08791415.         -9.5      0.000      0.000
ZINC08791463.         -9.5      0.000      0.000
ZINC08791561.         -9.5      0.000      0.000
ZINC08791594.         -9.5      0.000      0.000
ZINC08791613.         -9.5      0.000      0.000
ZINC09660036         -9.5      0.000      0.000
ZINC12419107.         -9.5      0.000      0.000
ZINC12420271.         -9.5      0.000      0.000
ZINC12442403.         -9.5      0.000      0.000
ZINC13385474.         -9.5      0.000      0.000
ZINC13385610.         -9.5      0.000      0.000
ZINC13393289.         -9.5      0.000      0.000
ZINC13397036.         -9.5      0.000      0.000
ZINC13401846_1.         -9.5      0.000      0.000
ZINC15674199.         -9.5      0.000      0.000
ZINC15674244.         -9.5      0.000      0.000
ZINC15674259.         -9.5      0.000      0.000
ZINC15674263.         -9.5      0.000      0.000
ZINC15674271.         -9.5      0.000      0.000
ZINC15674344.         -9.5      0.000      0.000
ZINC15674379.         -9.5      0.000      0.000
ZINC19973922         -9.5      0.000      0.000
ZINC20064194.         -9.5      0.000      0.000
ZINC20064196.         -9.5      0.000      0.000
ZINC20064234.         -9.5      0.000      0.000
ZINC20111183_1.         -9.5      0.000      0.000
ZINC20111210.         -9.5      0.000      0.000
ZINC21297287_1.         -9.5      0.000      0.000
ZINC21539836.         -9.5      0.000      0.000
ZINC21981188.         -9.5      0.000      0.000
ZINC21981250_1.         -9.5      0.000      0.000
ZINC21989209.         -9.5      0.000      0.000
ZINC21999871.         -9.5      0.000      0.000
ZINC33697262.         -9.5      0.000      0.000
ZINC33733775.         -9.5      0.000      0.000
ZINC39003639.         -9.5      0.000      0.000
ZINC39029517.         -9.5      0.000      0.000
ZINC39029518.         -9.5      0.000      0.000
ZINC39180920.         -9.5      0.000      0.000
ZINC39182516.         -9.5      0.000      0.000
ZINC40310348.         -9.5      0.000      0.000
ZINC68569415.         -9.5      0.000      0.000
ZINC68569417.         -9.5      0.000      0.000
ZINC70686529_1.         -9.5      0.000      0.000
ZINC70686632.         -9.5      0.000      0.000
ZINC70686700_1.         -9.5      0.000      0.000
ZINC70686791.         -9.5      0.000      0.000
ZINC70686802.         -9.5      0.000      0.000
ZINC00000304.         -9.4      0.000      0.000
ZINC00000363_1.         -9.4      0.000      0.000
ZINC00000613.         -9.4      0.000      0.000
ZINC00405317.         -9.4      0.000      0.000
ZINC00406886.         -9.4      0.000      0.000
ZINC00406957.         -9.4      0.000      0.000
ZINC01529614.         -9.4      0.000      0.000
ZINC02095792.         -9.4      0.000      0.000
ZINC02156760.         -9.4      0.000      0.000
ZINC02156935.         -9.4      0.000      0.000
ZINC02156970.         -9.4      0.000      0.000
ZINC02157083.         -9.4      0.000      0.000
ZINC02157459.         -9.4      0.000      0.000
ZINC03843772.         -9.4      0.000      0.000
ZINC03843783.         -9.4      0.000      0.000
ZINC03843785.         -9.4      0.000      0.000
ZINC03843806.         -9.4      0.000      0.000
ZINC03843814.         -9.4      0.000      0.000
ZINC03843834.         -9.4      0.000      0.000
ZINC03847768         -9.4      0.000      0.000
ZINC03847769         -9.4      0.000      0.000
ZINC03999752.         -9.4      0.000      0.000
ZINC03999755.         -9.4      0.000      0.000
ZINC03999763.         -9.4      0.000      0.000
ZINC03999775.         -9.4      0.000      0.000
ZINC03999912.         -9.4      0.000      0.000
ZINC03999933.         -9.4      0.000      0.000
ZINC03999936.         -9.4      0.000      0.000
ZINC03999938.         -9.4      0.000      0.000
ZINC03999950.         -9.4      0.000      0.000
ZINC04102178.         -9.4      0.000      0.000
ZINC04102192.         -9.4      0.000      0.000
ZINC04104651.         -9.4      0.000      0.000
ZINC04104691.         -9.4      0.000      0.000
ZINC04655274.         -9.4      0.000      0.000
ZINC04655391.         -9.4      0.000      0.000
ZINC04663448.         -9.4      0.000      0.000
ZINC04672269.         -9.4      0.000      0.000
ZINC04685855.         -9.4      0.000      0.000
ZINC05685992         -9.4      0.000      0.000
ZINC06576273.         -9.4      0.000      0.000
ZINC06623656.         -9.4      0.000      0.000
ZINC08297281.         -9.4      0.000      0.000
ZINC08298932         -9.4      0.000      0.000
ZINC08791450.         -9.4      0.000      0.000
ZINC08791483.         -9.4      0.000      0.000
ZINC08791602.         -9.4      0.000      0.000
ZINC12442377.         -9.4      0.000      0.000
ZINC13396335.         -9.4      0.000      0.000
ZINC13401837.         -9.4      0.000      0.000
ZINC14618924         -9.4      0.000      0.000
ZINC15674230.         -9.4      0.000      0.000
ZINC15674246.         -9.4      0.000      0.000
ZINC15674282_1.         -9.4      0.000      0.000
ZINC15674390.         -9.4      0.000      0.000
ZINC20064235.         -9.4      0.000      0.000
ZINC20064244.         -9.4      0.000      0.000
ZINC20111238.         -9.4      0.000      0.000
ZINC21297287.         -9.4      0.000      0.000
ZINC21984039.         -9.4      0.000      0.000
ZINC21984166_3.         -9.4      0.000      0.000
ZINC21999861.         -9.4      0.000      0.000
ZINC33459791.         -9.4      0.000      0.000
ZINC33645359.         -9.4      0.000      0.000
ZINC33681655.         -9.4      0.000      0.000
ZINC33733776.         -9.4      0.000      0.000
ZINC33737236.         -9.4      0.000      0.000
ZINC39003640.         -9.4      0.000      0.000
ZINC39157203.         -9.4      0.000      0.000
ZINC39157204.         -9.4      0.000      0.000
ZINC39182513.         -9.4      0.000      0.000
ZINC39238712.         -9.4      0.000      0.000
ZINC68569429.         -9.4      0.000      0.000
ZINC68569613.         -9.4      0.000      0.000
ZINC68571841.         -9.4      0.000      0.000
ZINC70686826.         -9.4      0.000      0.000
ZINC70686852.         -9.4      0.000      0.000
ZINC00000078.         -9.3      0.000      0.000
ZINC00243418.         -9.3      0.000      0.000
ZINC00405961.         -9.3      0.000      0.000
ZINC00407059.         -9.3      0.000      0.000
ZINC02095761.         -9.3      0.000      0.000
ZINC02095805.         -9.3      0.000      0.000
ZINC02095857.         -9.3      0.000      0.000
ZINC02095995.         -9.3      0.000      0.000
ZINC02095997.         -9.3      0.000      0.000
ZINC02156727.         -9.3      0.000      0.000
ZINC02156788.         -9.3      0.000      0.000
ZINC02156963.         -9.3      0.000      0.000
ZINC02157018.         -9.3      0.000      0.000
ZINC02157165.         -9.3      0.000      0.000
ZINC02157249.         -9.3      0.000      0.000
ZINC03843805.         -9.3      0.000      0.000
ZINC03843811.         -9.3      0.000      0.000
ZINC03843828.         -9.3      0.000      0.000
ZINC03843858.         -9.3      0.000      0.000
ZINC03843874.         -9.3      0.000      0.000
ZINC03843877.         -9.3      0.000      0.000
ZINC03843910.         -9.3      0.000      0.000
ZINC03843916.         -9.3      0.000      0.000
ZINC03999686         -9.3      0.000      0.000
ZINC03999807.         -9.3      0.000      0.000
ZINC03999886.         -9.3      0.000      0.000
ZINC03999919.         -9.3      0.000      0.000
ZINC03999922.         -9.3      0.000      0.000
ZINC03999927.         -9.3      0.000      0.000
ZINC03999934.         -9.3      0.000      0.000
ZINC03999940.         -9.3      0.000      0.000
ZINC03999944.         -9.3      0.000      0.000
ZINC03999956.         -9.3      0.000      0.000
ZINC04102209.         -9.3      0.000      0.000
ZINC04102215.         -9.3      0.000      0.000
ZINC04102354.         -9.3      0.000      0.000
ZINC04104630.         -9.3      0.000      0.000
ZINC04104645.         -9.3      0.000      0.000
ZINC04104647.         -9.3      0.000      0.000
ZINC04655306.         -9.3      0.000      0.000
ZINC04655337.         -9.3      0.000      0.000
ZINC04664631.         -9.3      0.000      0.000
ZINC06557561.         -9.3      0.000      0.000
ZINC06601838.         -9.3      0.000      0.000
ZINC06623657.         -9.3      0.000      0.000
ZINC06623693.         -9.3      0.000      0.000
ZINC06623702.         -9.3      0.000      0.000
ZINC06623704_1.         -9.3      0.000      0.000
ZINC08791429.         -9.3      0.000      0.000
ZINC08791438.         -9.3      0.000      0.000
ZINC08791442.         -9.3      0.000      0.000
ZINC08791453.         -9.3      0.000      0.000
ZINC08791479.         -9.3      0.000      0.000
ZINC08791596.         -9.3      0.000      0.000
ZINC08791607.         -9.3      0.000      0.000
ZINC12442386.         -9.3      0.000      0.000
ZINC12442393.         -9.3      0.000      0.000
ZINC13386796.         -9.3      0.000      0.000
ZINC13387719.         -9.3      0.000      0.000
ZINC13401897.         -9.3      0.000      0.000
ZINC15674164.         -9.3      0.000      0.000
ZINC15674282_2.         -9.3      0.000      0.000
ZINC19973922_1         -9.3      0.000      0.000
ZINC20052391.         -9.3      0.000      0.000
ZINC20064216.         -9.3      0.000      0.000
ZINC20064231.         -9.3      0.000      0.000
ZINC20064239.         -9.3      0.000      0.000
ZINC20081911.         -9.3      0.000      0.000
ZINC20111193_2.         -9.3      0.000      0.000
ZINC20790140_1.         -9.3      0.000      0.000
ZINC21348246_1.         -9.3      0.000      0.000
ZINC21982951_3.         -9.3      0.000      0.000
ZINC21984166_1.         -9.3      0.000      0.000
ZINC21992902.         -9.3      0.000      0.000
ZINC21999791.         -9.3      0.000      0.000
ZINC33381392         -9.3      0.000      0.000
ZINC38982206.         -9.3      0.000      0.000
ZINC39183340.         -9.3      0.000      0.000
ZINC39207135.         -9.3      0.000      0.000
ZINC49601541         -9.3      0.000      0.000
ZINC68569496.         -9.3      0.000      0.000
ZINC68569536.         -9.3      0.000      0.000
ZINC68569565_1.         -9.3      0.000      0.000
ZINC68571786.         -9.3      0.000      0.000
ZINC68571821.         -9.3      0.000      0.000
ZINC68571854.         -9.3      0.000      0.000
ZINC68571865.         -9.3      0.000      0.000
ZINC70686532.         -9.3      0.000      0.000
ZINC70686567.         -9.3      0.000      0.000
ZINC70686593.         -9.3      0.000      0.000
ZINC70686678_1.         -9.3      0.000      0.000
ZINC70686730.         -9.3      0.000      0.000
ZINC70686844.         -9.3      0.000      0.000
ZINC00000070.         -9.2      0.000      0.000
ZINC00000368.         -9.2      0.000      0.000
ZINC01530392.         -9.2      0.000      0.000
ZINC01530579.         -9.2      0.000      0.000
ZINC02095797.         -9.2      0.000      0.000
ZINC02095802.         -9.2      0.000      0.000
ZINC02095836.         -9.2      0.000      0.000
ZINC02095908.         -9.2      0.000      0.000
ZINC02123833.         -9.2      0.000      0.000
ZINC02156550.         -9.2      0.000      0.000
ZINC02156681.         -9.2      0.000      0.000
ZINC02157166.         -9.2      0.000      0.000
ZINC03843787.         -9.2      0.000      0.000
ZINC03843816.         -9.2      0.000      0.000
ZINC03843829.         -9.2      0.000      0.000
ZINC03843833.         -9.2      0.000      0.000
ZINC03843845.         -9.2      0.000      0.000
ZINC03843868.         -9.2      0.000      0.000
ZINC03843871.         -9.2      0.000      0.000
ZINC03843873.         -9.2      0.000      0.000
ZINC03843883.         -9.2      0.000      0.000
ZINC03843887.         -9.2      0.000      0.000
ZINC03843917.         -9.2      0.000      0.000
ZINC03999735.         -9.2      0.000      0.000
ZINC03999764.         -9.2      0.000      0.000
ZINC03999785.         -9.2      0.000      0.000
ZINC03999796.         -9.2      0.000      0.000
ZINC03999871.         -9.2      0.000      0.000
ZINC03999918.         -9.2      0.000      0.000
ZINC04102217.         -9.2      0.000      0.000
ZINC04104627.         -9.2      0.000      0.000
ZINC04104628.         -9.2      0.000      0.000
ZINC04104654.         -9.2      0.000      0.000
ZINC04104655.         -9.2      0.000      0.000
ZINC04104661.         -9.2      0.000      0.000
ZINC04104663.         -9.2      0.000      0.000
ZINC04104664.         -9.2      0.000      0.000
ZINC04104696.         -9.2      0.000      0.000
ZINC04104698.         -9.2      0.000      0.000
ZINC04655242.         -9.2      0.000      0.000
ZINC04655320.         -9.2      0.000      0.000
ZINC04655334.         -9.2      0.000      0.000
ZINC04674807.         -9.2      0.000      0.000
ZINC06556311.         -9.2      0.000      0.000
ZINC06557402.         -9.2      0.000      0.000
ZINC06557585.         -9.2      0.000      0.000
ZINC06623722_1.         -9.2      0.000      0.000
ZINC08299018.         -9.2      0.000      0.000
ZINC08791524.         -9.2      0.000      0.000
ZINC08791549.         -9.2      0.000      0.000
ZINC12419116.         -9.2      0.000      0.000
ZINC12420269.         -9.2      0.000      0.000
ZINC12658207.         -9.2      0.000      0.000
ZINC13397040.         -9.2      0.000      0.000
ZINC13397324.         -9.2      0.000      0.000
ZINC15674224.         -9.2      0.000      0.000
ZINC15674240.         -9.2      0.000      0.000
ZINC15674278.         -9.2      0.000      0.000
ZINC15674296.         -9.2      0.000      0.000
ZINC15674388.         -9.2      0.000      0.000
ZINC15674398.         -9.2      0.000      0.000
ZINC20064246.         -9.2      0.000      0.000
ZINC20111158_1.         -9.2      0.000      0.000
ZINC20111190.         -9.2      0.000      0.000
ZINC20111202.         -9.2      0.000      0.000
ZINC20111206.         -9.2      0.000      0.000
ZINC20111237.         -9.2      0.000      0.000
ZINC20790140_2.         -9.2      0.000      0.000
ZINC33379921         -9.2      0.000      0.000
ZINC33698799.         -9.2      0.000      0.000
ZINC33730901.         -9.2      0.000      0.000
ZINC33748835.         -9.2      0.000      0.000
ZINC33797513.         -9.2      0.000      0.000
ZINC33817464.         -9.2      0.000      0.000
ZINC39029780.         -9.2      0.000      0.000
ZINC49601523         -9.2      0.000      0.000
ZINC68569423.         -9.2      0.000      0.000
ZINC68569430.         -9.2      0.000      0.000
ZINC68569482.         -9.2      0.000      0.000
ZINC68569605.         -9.2      0.000      0.000
ZINC68569620.         -9.2      0.000      0.000
ZINC68571805.         -9.2      0.000      0.000
ZINC70686538.         -9.2      0.000      0.000
ZINC70686623.         -9.2      0.000      0.000
ZINC70686678.         -9.2      0.000      0.000
ZINC70686680.         -9.2      0.000      0.000
ZINC70686689_1.         -9.2      0.000      0.000
ZINC70686786.         -9.2      0.000      0.000
ZINC00000306.         -9.1      0.000      0.000
ZINC00000349.         -9.1      0.000      0.000
ZINC00000419.         -9.1      0.000      0.000
ZINC00405192.         -9.1      0.000      0.000
ZINC00405741.         -9.1      0.000      0.000
ZINC00405935.         -9.1      0.000      0.000
ZINC02095742.         -9.1      0.000      0.000
ZINC02095787.         -9.1      0.000      0.000
ZINC02095794.         -9.1      0.000      0.000
ZINC02095895.         -9.1      0.000      0.000
ZINC02156794.         -9.1      0.000      0.000
ZINC02156938.         -9.1      0.000      0.000
ZINC02156949.         -9.1      0.000      0.000
ZINC03843802.         -9.1      0.000      0.000
ZINC03843810.         -9.1      0.000      0.000
ZINC03843827.         -9.1      0.000      0.000
ZINC03843870.         -9.1      0.000      0.000
ZINC03843888.         -9.1      0.000      0.000
ZINC03999687         -9.1      0.000      0.000
ZINC03999726.         -9.1      0.000      0.000
ZINC03999751.         -9.1      0.000      0.000
ZINC03999776.         -9.1      0.000      0.000
ZINC03999864.         -9.1      0.000      0.000
ZINC03999895.         -9.1      0.000      0.000
ZINC03999959.         -9.1      0.000      0.000
ZINC03999960.         -9.1      0.000      0.000
ZINC03999977.         -9.1      0.000      0.000
ZINC03999978.         -9.1      0.000      0.000
ZINC04102166.         -9.1      0.000      0.000
ZINC04102205.         -9.1      0.000      0.000
ZINC04102356.         -9.1      0.000      0.000
ZINC04104629.         -9.1      0.000      0.000
ZINC04104672.         -9.1      0.000      0.000
ZINC04655284.         -9.1      0.000      0.000
ZINC04671878.         -9.1      0.000      0.000
ZINC04673002.         -9.1      0.000      0.000
ZINC04683862.         -9.1      0.000      0.000
ZINC05685821         -9.1      0.000      0.000
ZINC06556411.         -9.1      0.000      0.000
ZINC06556632.         -9.1      0.000      0.000
ZINC06557560.         -9.1      0.000      0.000
ZINC06616015.         -9.1      0.000      0.000
ZINC06623680.         -9.1      0.000      0.000
ZINC08791520.         -9.1      0.000      0.000
ZINC08791567.         -9.1      0.000      0.000
ZINC12428081_1.         -9.1      0.000      0.000
ZINC12429115_3.         -9.1      0.000      0.000
ZINC12429154.         -9.1      0.000      0.000
ZINC12442397.         -9.1      0.000      0.000
ZINC13385395.         -9.1      0.000      0.000
ZINC13385609.         -9.1      0.000      0.000
ZINC13398546.         -9.1      0.000      0.000
ZINC13399560.         -9.1      0.000      0.000
ZINC13401809.         -9.1      0.000      0.000
ZINC15674175_1.         -9.1      0.000      0.000
ZINC15674189.         -9.1      0.000      0.000
ZINC15674282.         -9.1      0.000      0.000
ZINC15674290.         -9.1      0.000      0.000
ZINC15674332.         -9.1      0.000      0.000
ZINC15674344_2.         -9.1      0.000      0.000
ZINC15674377.         -9.1      0.000      0.000
ZINC15674396.         -9.1      0.000      0.000
ZINC20064212.         -9.1      0.000      0.000
ZINC20064219.         -9.1      0.000      0.000
ZINC20064233.         -9.1      0.000      0.000
ZINC20064238.         -9.1      0.000      0.000
ZINC20111208.         -9.1      0.000      0.000
ZINC20111229_1.         -9.1      0.000      0.000
ZINC20111229.         -9.1      0.000      0.000
ZINC21539836_1.         -9.1      0.000      0.000
ZINC21964718.         -9.1      0.000      0.000
ZINC21981454.         -9.1      0.000      0.000
ZINC21982951.         -9.1      0.000      0.000
ZINC21992076_1.         -9.1      0.000      0.000
ZINC21992076_2.         -9.1      0.000      0.000
ZINC33733773.         -9.1      0.000      0.000
ZINC39039131.         -9.1      0.000      0.000
ZINC39157202.         -9.1      0.000      0.000
ZINC39180922.         -9.1      0.000      0.000
ZINC39182515.         -9.1      0.000      0.000
ZINC49601543.         -9.1      0.000      0.000
ZINC68569497.         -9.1      0.000      0.000
ZINC70686556.         -9.1      0.000      0.000
ZINC70686819.         -9.1      0.000      0.000
ZINC00000289.         -9.0      0.000      0.000
ZINC00000480.         -9.0      0.000      0.000
ZINC00242451_1.         -9.0      0.000      0.000
ZINC00243037         -9.0      0.000      0.000
ZINC00405960.         -9.0      0.000      0.000
ZINC00406883.         -9.0      0.000      0.000
ZINC00407134.         -9.0      0.000      0.000
ZINC01530235.         -9.0      0.000      0.000
ZINC02156287         -9.0      0.000      0.000
ZINC02156724.         -9.0      0.000      0.000
ZINC02156759.         -9.0      0.000      0.000
ZINC02157052.         -9.0      0.000      0.000
ZINC02157252.         -9.0      0.000      0.000
ZINC02511715.         -9.0      0.000      0.000
ZINC03843855.         -9.0      0.000      0.000
ZINC03843869.         -9.0      0.000      0.000
ZINC03843879.         -9.0      0.000      0.000
ZINC03843884.         -9.0      0.000      0.000
ZINC03999808.         -9.0      0.000      0.000
ZINC03999962.         -9.0      0.000      0.000
ZINC03999988.         -9.0      0.000      0.000
ZINC04102208.         -9.0      0.000      0.000
ZINC04102227.         -9.0      0.000      0.000
ZINC04102357.         -9.0      0.000      0.000
ZINC04104657.         -9.0      0.000      0.000
ZINC04104694.         -9.0      0.000      0.000
ZINC04104697.         -9.0      0.000      0.000
ZINC04221843.         -9.0      0.000      0.000
ZINC04655281.         -9.0      0.000      0.000
ZINC04655285.         -9.0      0.000      0.000
ZINC04655323.         -9.0      0.000      0.000
ZINC04655326.         -9.0      0.000      0.000
ZINC04671875.         -9.0      0.000      0.000
ZINC08791416.         -9.0      0.000      0.000
ZINC08791450_1.         -9.0      0.000      0.000
ZINC08791496.         -9.0      0.000      0.000
ZINC08791543.         -9.0      0.000      0.000
ZINC08791550.         -9.0      0.000      0.000
ZINC08791600.         -9.0      0.000      0.000
ZINC12422040.         -9.0      0.000      0.000
ZINC13385419.         -9.0      0.000      0.000
ZINC13385605.         -9.0      0.000      0.000
ZINC13387397.         -9.0      0.000      0.000
ZINC13393287.         -9.0      0.000      0.000
ZINC13399694.         -9.0      0.000      0.000
ZINC15674197.         -9.0      0.000      0.000
ZINC15674232.         -9.0      0.000      0.000
ZINC15674318.         -9.0      0.000      0.000
ZINC15674320.         -9.0      0.000      0.000
ZINC15674357.         -9.0      0.000      0.000
ZINC20064207.         -9.0      0.000      0.000
ZINC20111201.         -9.0      0.000      0.000
ZINC20111215.         -9.0      0.000      0.000
ZINC21555040.         -9.0      0.000      0.000
ZINC21984080.         -9.0      0.000      0.000
ZINC21984084_2.         -9.0      0.000      0.000
ZINC33388680.         -9.0      0.000      0.000
ZINC33586188.         -9.0      0.000      0.000
ZINC33589973.         -9.0      0.000      0.000
ZINC33688664.         -9.0      0.000      0.000
ZINC33739685_1.         -9.0      0.000      0.000
ZINC33770394.         -9.0      0.000      0.000
ZINC33777252.         -9.0      0.000      0.000
ZINC39193865.         -9.0      0.000      0.000
ZINC39205376.         -9.0      0.000      0.000
ZINC68569440.         -9.0      0.000      0.000
ZINC68569553_2.         -9.0      0.000      0.000
ZINC68569622.         -9.0      0.000      0.000
ZINC68571782.         -9.0      0.000      0.000
ZINC68571800.         -9.0      0.000      0.000
ZINC68605069_1         -9.0      0.000      0.000
